,COMTRS,LODI,YEAR,Region,perc_cert,LBS_AI,Year_Lodi,acres_grapes
1776,276,0,1993,2,0.0,8110.685424935826,1993.0_0.0,194.63672845958294
1777,277,0,1993,2,0.0,8611.82536668135,1993.0_0.0,225.14697814044345
1778,278,0,1993,2,0.0,4413.598319758273,1993.0_0.0,108.6664333574451
1779,279,0,1993,2,0.0,8439.363374175417,1993.0_0.0,209.03343934353103
1780,280,0,1993,2,0.0,8723.012946927895,1993.0_0.0,186.31410151635768
1781,281,0,1993,2,0.0,6717.58283047891,1993.0_0.0,171.93335727939328
1782,282,0,1993,2,0.0,9385.259975291016,1993.0_0.0,228.02699431176092
1783,283,0,1993,2,0.0,6001.113260894026,1993.0_0.0,146.70700960957694
1784,284,0,1993,2,0.0,6987.164354840283,1993.0_0.0,168.79373999233002
1785,285,0,1993,2,0.0,7418.63985170507,1993.0_0.0,174.03539318014148
1786,286,0,1993,2,0.0,9797.760708876047,1993.0_0.0,247.10095975297133
1787,287,0,1993,2,0.0,9797.855004068248,1993.0_0.0,254.45896751483608
1788,288,0,1993,2,0.0,8157.717955455414,1993.0_0.0,178.082295659828
1789,289,0,1993,2,0.0,13835.798490168489,1993.0_0.0,293.8199643046698
1790,290,0,1993,2,0.0,6886.682628853791,1993.0_0.0,187.49579152435697
1791,291,0,1993,2,0.0,8382.84842317092,1993.0_0.0,207.8422822204894
1792,292,0,1993,2,0.0,10634.142021682928,1993.0_0.0,244.37750243645635
1793,293,0,1993,2,0.0,12900.150596073021,1993.0_0.0,311.3103894113128
1794,294,0,1993,2,0.0,7565.79673883001,1993.0_0.0,175.1566371199275
1795,295,0,1993,2,0.0,8622.455045749222,1993.0_0.0,190.03529931680586
1796,296,0,1993,2,0.0,6748.416126255881,1993.0_0.0,174.77326920314954
1797,297,0,1993,2,0.0,4421.4825915039155,1993.0_0.0,116.3677098431119
1798,298,0,1993,2,0.0,8530.273932473745,1993.0_0.0,210.8454715869745
1799,299,0,1993,2,0.0,10681.95646160453,1993.0_0.0,273.16924066389373
1800,300,0,1993,3,0.0,7717.830810135449,1993.0_0.0,201.99136956103806
1801,301,0,1993,3,0.0,8098.9207735269865,1993.0_0.0,162.5853435170769
1802,302,0,1993,3,0.0,10577.955529510009,1993.0_0.0,261.21788295277673
1803,303,0,1993,3,0.0,9899.406130259234,1993.0_0.0,223.85782413392818
1804,304,0,1993,3,0.0,8136.33625188285,1993.0_0.0,187.61512435946742
1805,305,0,1993,3,0.0,8192.5505233646,1993.0_0.0,210.02295855827853
1806,306,0,1993,3,0.0,6358.433006191193,1993.0_0.0,154.73264695889125
1807,307,0,1993,3,0.0,12879.121026353088,1993.0_0.0,302.2963876910636
1808,308,0,1993,3,0.0,7837.035383316585,1993.0_0.0,193.0576531931796
1809,309,0,1993,3,0.0,8877.011606171,1993.0_0.0,201.84251196309842
1810,310,0,1993,3,0.0,6944.05442058548,1993.0_0.0,163.31861777882332
1811,311,0,1993,3,0.0,7406.356790786176,1993.0_0.0,177.1104955048884
1812,312,0,1993,3,0.0,9872.36229527973,1993.0_0.0,239.7622740611486
1813,313,0,1993,3,0.0,7889.968193028411,1993.0_0.0,207.47205666473687
1814,314,0,1993,3,0.0,5371.346298256063,1993.0_0.0,142.01979417324128
1815,315,0,1993,3,0.0,9988.867327483926,1993.0_0.0,250.32210245729246
1816,316,0,1993,3,0.0,9161.438946010208,1993.0_0.0,227.1210059200794
1817,317,0,1993,3,0.0,9299.614565366495,1993.0_0.0,203.43410371462642
1818,318,0,1993,3,0.0,6758.657069207899,1993.0_0.0,172.21511891384722
1819,319,0,1993,3,0.0,7973.229994244047,1993.0_0.0,179.95307387579888
1820,320,0,1993,3,0.0,8327.558319663569,1993.0_0.0,208.90693955854766
1821,321,0,1993,3,0.0,4202.5506872864225,1993.0_0.0,107.73347020303851
1822,322,0,1993,3,0.0,5345.292976045072,1993.0_0.0,131.57787329674048
1823,323,0,1993,3,0.0,10350.354456333267,1993.0_0.0,253.09241893604408
1824,324,0,1993,3,0.0,6789.8459913752995,1993.0_0.0,171.37334553728425
1825,325,0,1993,3,0.0,10397.918563337109,1993.0_0.0,221.59540305220276
1826,326,0,1993,3,0.0,8443.550563206994,1993.0_0.0,213.80685276904325
1827,327,0,1993,3,0.0,4308.389263206358,1993.0_0.0,102.36335119849474
1828,328,0,1993,3,0.0,9373.81583224029,1993.0_0.0,214.39154218815708
1829,329,0,1993,3,0.0,6959.239825957372,1993.0_0.0,166.9216601427195
1830,330,0,1993,3,0.0,9622.81113136121,1993.0_0.0,214.6385837367233
1831,331,0,1993,3,0.0,9116.938821553029,1993.0_0.0,208.22675858184425
1832,332,0,1993,3,0.0,8185.727755340487,1993.0_0.0,185.87282091863682
1833,333,0,1993,3,0.0,10586.563883271188,1993.0_0.0,256.65003043222384
1834,334,0,1993,3,0.0,7411.0747493356885,1993.0_0.0,178.65742974766306
1835,335,0,1993,3,0.0,8724.226906555983,1993.0_0.0,215.4908458694084
1836,336,0,1993,3,0.0,7347.12545056845,1993.0_0.0,191.1758158698096
1837,337,0,1993,3,0.0,7970.102817917416,1993.0_0.0,204.8049832556789
1838,338,0,1993,3,0.0,8892.126298758798,1993.0_0.0,233.62028992797056
1839,339,0,1993,3,0.0,12951.849129110533,1993.0_0.0,310.2028846264259
1840,340,0,1993,3,0.0,9620.493800123588,1993.0_0.0,235.29898640852394
1841,341,0,1993,3,0.0,10633.042356044227,1993.0_0.0,231.1255801846603
1842,342,0,1993,3,0.0,9593.146783243868,1993.0_0.0,247.74057513684468
1843,343,0,1993,3,0.0,9888.508488172218,1993.0_0.0,216.0896286717348
1844,344,0,1993,3,0.0,8523.582067116664,1993.0_0.0,182.9137893867405
1845,345,0,1993,3,0.0,8505.11743211872,1993.0_0.0,212.3127362604689
1846,346,0,1993,3,0.0,6311.2252302828465,1993.0_0.0,147.15855072318385
1847,347,0,1993,3,0.0,9834.407921635437,1993.0_0.0,266.04482894938616
1848,348,0,1993,3,0.0,9041.160474696191,1993.0_0.0,204.68479459564773
1849,349,0,1993,3,0.0,8297.37746780785,1993.0_0.0,207.35256833514362
1850,350,0,1993,3,0.0,3570.4239475504023,1993.0_0.0,92.11969127148853
1851,351,0,1993,3,0.0,7279.159093603286,1993.0_0.0,178.07664333383514
1852,352,0,1993,3,0.0,8507.831798131825,1993.0_0.0,232.96896279438062
1853,353,0,1993,3,0.0,6536.578169573671,1993.0_0.0,170.04152913164674
1854,354,0,1993,3,0.0,9743.755076544086,1993.0_0.0,250.46555491229935
1855,355,0,1993,3,0.0,8118.372499157785,1993.0_0.0,209.55917277986777
1856,356,0,1993,3,0.0,8033.627148173742,1993.0_0.0,190.6122493680785
1857,357,0,1993,3,0.0,5981.41718115081,1993.0_0.0,146.11811590754533
1858,358,0,1993,3,0.0,11355.72137510035,1993.0_0.0,276.1872375205063
1859,359,0,1993,3,0.0,8252.517629337914,1993.0_0.0,206.11838260543658
1860,360,0,1993,3,0.0,8414.078302451771,1993.0_0.0,180.94030248075026
1861,361,0,1993,3,0.0,7669.928017303146,1993.0_0.0,196.39783650614913
1862,362,0,1993,3,0.0,7366.4869554672305,1993.0_0.0,188.3539958447312
1863,363,0,1993,3,0.0,8805.74545167557,1993.0_0.0,220.17122947775647
1864,364,0,1993,3,0.0,5657.287770235534,1993.0_0.0,131.79839560816208
1865,365,0,1993,3,0.0,7816.5987652891845,1993.0_0.0,171.1099226679749
1866,366,0,1993,3,0.0,6198.604111810771,1993.0_0.0,154.6925037390104
1867,367,0,1993,3,0.0,7442.185988129275,1993.0_0.0,192.08885789263132
1868,368,0,1993,3,0.0,10234.084457622726,1993.0_0.0,247.0070896192505
1869,369,0,1993,3,0.0,4886.847407564032,1993.0_0.0,133.5879476050036
1870,370,0,1993,3,0.0,8321.409868713585,1993.0_0.0,209.6877848080541
1871,371,0,1993,3,0.0,8590.663210361407,1993.0_0.0,207.85825943911007
1872,372,0,1993,3,0.0,8012.925910145133,1993.0_0.0,183.82794950088865
1873,373,0,1993,3,0.0,6838.30631512923,1993.0_0.0,175.14382144980115
1874,374,0,1993,3,0.0,11015.303287278897,1993.0_0.0,279.3291161288505
1875,375,0,1993,3,0.0,8406.253916214668,1993.0_0.0,216.44779469415
1876,376,0,1993,3,0.0,9752.161821439806,1993.0_0.0,237.6090317741859
1877,377,0,1993,3,0.0,7337.265934157733,1993.0_0.0,195.80525060684076
1878,378,0,1993,3,0.0,9200.806682634426,1993.0_0.0,235.10506011936317
1879,379,0,1993,3,0.0,8064.775935860935,1993.0_0.0,188.03707004926613
1880,380,0,1993,3,0.0,9569.901781368291,1993.0_0.0,232.53403992531798
1881,381,0,1993,3,0.0,5343.206402915323,1993.0_0.0,125.6573976033807
1882,382,0,1993,3,0.0,11755.449803045341,1993.0_0.0,268.53262122415447
1883,383,0,1993,3,0.0,8132.884196567344,1993.0_0.0,194.15863451180022
1884,384,0,1993,3,0.0,7707.332880357336,1993.0_0.0,171.2379838099954
1885,385,0,1993,3,0.0,8652.149661609086,1993.0_0.0,227.42702808172
1886,386,0,1993,3,0.0,5927.163529072262,1993.0_0.0,160.02370855162636
1887,387,0,1993,3,0.0,6013.210237082361,1993.0_0.0,166.75016536043137
1888,388,0,1993,3,0.0,9511.204017328915,1993.0_0.0,232.6198218313494
1889,389,0,1993,3,0.0,4074.2911374317414,1993.0_0.0,109.98159770078357
1890,390,0,1993,3,0.0,9300.891386489458,1993.0_0.0,241.98898880894515
1891,391,0,1993,3,0.0,10317.549511848474,1993.0_0.0,247.41101278494315
1892,392,0,1993,3,0.0,6081.8398220046765,1993.0_0.0,152.85087402055098
1893,393,0,1993,3,0.0,7757.574193321008,1993.0_0.0,180.73274236316342
1894,394,0,1993,3,0.0,9146.464584092673,1993.0_0.0,233.7813592710254
1895,395,0,1993,3,0.0,5431.215547547738,1993.0_0.0,128.44034049367158
1896,396,0,1993,3,0.0,5636.602957545753,1993.0_0.0,125.37822757549318
1897,397,0,1993,3,0.0,6622.313642502084,1993.0_0.0,173.70316592721244
1898,398,0,1993,3,0.0,7262.6291138491615,1993.0_0.0,193.4705177772182
1899,399,0,1993,3,0.0,7797.066652836944,1993.0_0.0,188.35711090678893
1900,400,1,1993,4,0.12990148890344558,12233.4643710049,1993.0_1.0,266.65326723423186
1901,401,1,1993,4,0.12990148890344558,7139.629515798072,1993.0_1.0,200.73889740212982
1902,402,1,1993,4,0.12990148890344558,7363.162059020438,1993.0_1.0,193.65165700162206
1903,403,1,1993,4,0.12990148890344558,8206.881898085512,1993.0_1.0,228.01542195226207
1904,404,1,1993,4,0.12990148890344558,7910.858245141665,1993.0_1.0,215.9635837433979
1905,405,1,1993,4,0.12990148890344558,8461.076355916002,1993.0_1.0,218.75589434779323
1906,406,1,1993,4,0.12990148890344558,9808.814545730507,1993.0_1.0,260.7096019353436
1907,407,1,1993,4,0.12990148890344558,7355.215114828664,1993.0_1.0,172.94914272483837
1908,408,1,1993,4,0.12990148890344558,8756.55440818222,1993.0_1.0,216.36193178637575
1909,409,1,1993,4,0.12990148890344558,4141.1577908043,1993.0_1.0,106.14540257288849
1910,410,1,1993,4,0.12990148890344558,5498.432151604861,1993.0_1.0,157.4680160746378
1911,411,1,1993,4,0.12990148890344558,7412.87809490502,1993.0_1.0,186.68294262720173
1912,412,1,1993,4,0.12990148890344558,6567.142686721869,1993.0_1.0,183.7259687956536
1913,413,1,1993,4,0.12990148890344558,7693.942582523806,1993.0_1.0,182.7464471930703
1914,414,1,1993,4,0.12990148890344558,9549.98538278263,1993.0_1.0,235.24967595027476
1915,415,1,1993,4,0.12990148890344558,4946.272609401589,1993.0_1.0,140.99816848316615
1916,416,1,1993,4,0.12990148890344558,7108.63981528578,1993.0_1.0,182.6293866359257
1917,417,1,1993,4,0.12990148890344558,6319.637628276542,1993.0_1.0,167.3326662213037
1918,418,1,1993,4,0.12990148890344558,13672.780101940394,1993.0_1.0,312.73017875210274
1919,419,1,1993,4,0.12990148890344558,11619.48387537377,1993.0_1.0,264.84239756652767
1920,420,1,1993,4,0.12990148890344558,5696.084829004081,1993.0_1.0,159.60718392648897
1921,421,1,1993,4,0.12990148890344558,8119.881341003431,1993.0_1.0,198.98744817342805
1922,422,1,1993,4,0.12990148890344558,7260.658144094958,1993.0_1.0,181.07267516493837
1923,423,1,1993,4,0.12990148890344558,10586.414212627516,1993.0_1.0,283.0466958776913
1924,424,1,1993,4,0.12990148890344558,10304.210418011859,1993.0_1.0,264.04572598762314
1925,425,1,1993,4,0.12990148890344558,6328.73307097554,1993.0_1.0,162.01630239497922
1926,426,1,1993,4,0.12990148890344558,6795.920288047931,1993.0_1.0,184.19938467907184
1927,427,1,1993,4,0.12990148890344558,10171.66886200781,1993.0_1.0,246.3656450632788
1928,428,1,1993,4,0.12990148890344558,11067.291422699665,1993.0_1.0,256.5374242294513
1929,429,1,1993,4,0.12990148890344558,8780.655424677416,1993.0_1.0,231.70043642018658
1930,430,1,1993,4,0.12990148890344558,10185.669348562045,1993.0_1.0,249.12159842664735
1931,431,1,1993,4,0.12990148890344558,7441.5424110183285,1993.0_1.0,187.3962788328824
1932,432,1,1993,4,0.12990148890344558,7182.257043929704,1993.0_1.0,174.78336592468327
1933,433,1,1993,4,0.12990148890344558,8292.586509120601,1993.0_1.0,212.46629803684314
1934,434,1,1993,4,0.12990148890344558,8017.242434312538,1993.0_1.0,204.57991169463398
1935,435,1,1993,4,0.12990148890344558,8303.983650055501,1993.0_1.0,208.08303814336017
1936,436,1,1993,4,0.12990148890344558,6968.814698659225,1993.0_1.0,179.05157650429686
1937,437,1,1993,4,0.12990148890344558,9671.151601570027,1993.0_1.0,214.25719031459826
1938,438,1,1993,4,0.12990148890344558,9910.410650031603,1993.0_1.0,233.48961405204068
1939,439,1,1993,4,0.12990148890344558,7333.3617355169235,1993.0_1.0,180.77655368270828
1940,440,1,1993,4,0.12990148890344558,6438.371759741814,1993.0_1.0,173.96741930136966
1941,441,1,1993,4,0.12990148890344558,6764.738710570651,1993.0_1.0,175.18395564672917
1942,442,1,1993,4,0.12990148890344558,8521.902279928689,1993.0_1.0,236.45940163582918
1943,443,1,1993,4,0.12990148890344558,7446.3253839786275,1993.0_1.0,174.58893033368764
1944,444,1,1993,4,0.12990148890344558,9163.323525056898,1993.0_1.0,243.27440382892507
1945,445,1,1993,4,0.12990148890344558,7586.106803109001,1993.0_1.0,177.9016872622667
1946,446,1,1993,4,0.12990148890344558,9761.821861975697,1993.0_1.0,246.4821132587468
1947,447,1,1993,4,0.12990148890344558,6102.073948087623,1993.0_1.0,146.92693309858646
1948,448,1,1993,4,0.12990148890344558,9800.860344462299,1993.0_1.0,223.44197860341535
1949,449,1,1993,4,0.12990148890344558,8985.854979967371,1993.0_1.0,214.47793141599055
1950,450,1,1993,4,0.12990148890344558,8215.504581392464,1993.0_1.0,229.1578137058002
1951,451,1,1993,4,0.12990148890344558,5186.6874629620515,1993.0_1.0,142.9356981842284
1952,452,1,1993,4,0.12990148890344558,8581.228920183643,1993.0_1.0,218.29311161221665
1953,453,1,1993,4,0.12990148890344558,12064.727716178064,1993.0_1.0,284.8902536009274
1954,454,1,1993,4,0.12990148890344558,9531.220231824607,1993.0_1.0,236.23498711673872
1955,455,1,1993,4,0.12990148890344558,5578.260049706766,1993.0_1.0,156.52845818234618
1956,456,1,1993,4,0.12990148890344558,10289.300935011173,1993.0_1.0,255.8690873276288
1957,457,1,1993,4,0.12990148890344558,5673.966940972441,1993.0_1.0,134.0962936807556
1958,458,1,1993,4,0.12990148890344558,6128.936799693565,1993.0_1.0,137.25720686625974
1959,459,1,1993,4,0.12990148890344558,8398.585107783832,1993.0_1.0,219.55033292648505
1960,460,1,1993,4,0.12990148890344558,7546.286359766599,1993.0_1.0,174.43137129464637
1961,461,1,1993,4,0.12990148890344558,4963.228448418342,1993.0_1.0,117.46934324020872
1962,462,1,1993,4,0.12990148890344558,7433.085783019837,1993.0_1.0,194.84067821951996
1963,463,1,1993,4,0.12990148890344558,12172.747258539885,1993.0_1.0,275.1003568071727
1964,464,1,1993,4,0.12990148890344558,7224.733199945737,1993.0_1.0,184.40712203510762
1965,465,1,1993,4,0.12990148890344558,9423.899532172138,1993.0_1.0,257.71184550296147
1966,466,1,1993,4,0.12990148890344558,7053.840286328375,1993.0_1.0,192.78013644767955
1967,467,1,1993,4,0.12990148890344558,5622.847908750427,1993.0_1.0,135.97682246671724
1968,468,1,1993,4,0.12990148890344558,9167.735966083716,1993.0_1.0,214.86807245544776
1969,469,1,1993,4,0.12990148890344558,8161.705535555896,1993.0_1.0,225.3029906031723
1970,470,1,1993,4,0.12990148890344558,10551.429922265874,1993.0_1.0,274.680917970639
1971,471,1,1993,4,0.12990148890344558,10854.1971464892,1993.0_1.0,249.66276685298797
1972,472,1,1993,4,0.12990148890344558,7862.326574546267,1993.0_1.0,215.49226970561077
1973,473,1,1993,4,0.12990148890344558,9118.52423741645,1993.0_1.0,208.92188524046597
1974,474,1,1993,4,0.12990148890344558,6455.919702412009,1993.0_1.0,151.74736002930476
1975,475,1,1993,4,0.12990148890344558,8399.499662937887,1993.0_1.0,213.5186574111922
1976,476,1,1993,4,0.12990148890344558,8686.293820725947,1993.0_1.0,223.06893280274707
1977,477,1,1993,4,0.12990148890344558,5984.203217942125,1993.0_1.0,148.8879925907504
1978,478,1,1993,4,0.12990148890344558,9483.275715754644,1993.0_1.0,236.07931087821333
1979,479,1,1993,4,0.12990148890344558,8257.547570627923,1993.0_1.0,192.09450921142437
1980,480,1,1993,4,0.12990148890344558,9541.750194848708,1993.0_1.0,240.8018960157301
1981,481,1,1993,4,0.12990148890344558,8758.946062024828,1993.0_1.0,213.43279534201773
1982,482,1,1993,4,0.12990148890344558,10528.440725527706,1993.0_1.0,303.43422486720374
1983,483,1,1993,4,0.12990148890344558,5889.091918132154,1993.0_1.0,137.21194950924556
1984,484,1,1993,4,0.12990148890344558,7810.374513372596,1993.0_1.0,185.68825592837763
1985,485,1,1993,4,0.12990148890344558,9312.740200346903,1993.0_1.0,240.74703517954862
1986,486,1,1993,4,0.12990148890344558,6077.716298487022,1993.0_1.0,162.11962901458057
1987,487,1,1993,4,0.12990148890344558,10221.45281034143,1993.0_1.0,229.200119849864
1988,488,1,1993,4,0.12990148890344558,7991.290750476575,1993.0_1.0,194.6790705887443
1989,489,1,1993,4,0.12990148890344558,8187.882040467524,1993.0_1.0,207.58398187845955
1990,490,1,1993,4,0.12990148890344558,7885.182532574666,1993.0_1.0,208.2643078292294
1991,491,1,1993,4,0.12990148890344558,8957.182726419223,1993.0_1.0,227.9444879138331
1992,492,1,1993,4,0.12990148890344558,6413.286767870717,1993.0_1.0,174.34053271717357
1993,493,1,1993,4,0.12990148890344558,7575.04385667941,1993.0_1.0,157.99652275386984
1994,494,1,1993,4,0.12990148890344558,6686.977507983341,1993.0_1.0,157.875069131822
1995,495,1,1993,4,0.12990148890344558,10433.800579150524,1993.0_1.0,260.2417420782707
1996,496,1,1993,4,0.12990148890344558,6443.900058167498,1993.0_1.0,153.9270207518129
1997,497,1,1993,4,0.12990148890344558,9096.64919760202,1993.0_1.0,223.71813428059465
1998,498,1,1993,4,0.12990148890344558,8369.716236577218,1993.0_1.0,218.4052036052325
1999,499,1,1993,4,0.12990148890344558,9057.574471499083,1993.0_1.0,217.72251570870162
2000,0,0,1994,0,0.0,6009.203606126087,1994.0_0.0,157.73806671528934
2001,1,0,1994,0,0.0,5136.2244412738455,1994.0_0.0,135.78877206817515
2002,2,0,1994,0,0.0,6973.955978335973,1994.0_0.0,168.63291461550094
2003,3,0,1994,0,0.0,6045.522764847096,1994.0_0.0,160.81609965432477
2004,4,0,1994,0,0.0,8110.605662172409,1994.0_0.0,193.64188871789176
2005,5,0,1994,0,0.0,11555.802670250707,1994.0_0.0,267.67590826568295
2006,6,0,1994,0,0.0,8132.543829254187,1994.0_0.0,208.1702435468613
2007,7,0,1994,0,0.0,8569.203810208035,1994.0_0.0,183.74598058130462
2008,8,0,1994,0,0.0,8371.606636105089,1994.0_0.0,189.76745835274093
2009,9,0,1994,0,0.0,9567.340321153526,1994.0_0.0,234.61899189430832
2010,10,0,1994,0,0.0,8901.847990414259,1994.0_0.0,231.61120729109192
2011,11,0,1994,0,0.0,8727.777163760686,1994.0_0.0,223.33545966617092
2012,12,0,1994,0,0.0,7362.7355654796775,1994.0_0.0,203.45167891686646
2013,13,0,1994,0,0.0,7078.965635522314,1994.0_0.0,195.06770260538997
2014,14,0,1994,0,0.0,9176.99481555313,1994.0_0.0,209.8900575157407
2015,15,0,1994,0,0.0,8925.556986775246,1994.0_0.0,204.4718372475269
2016,16,0,1994,0,0.0,11218.87923337001,1994.0_0.0,245.64552410041097
2017,17,0,1994,0,0.0,6712.770786785174,1994.0_0.0,164.84741516702914
2018,18,0,1994,0,0.0,7974.9472657209835,1994.0_0.0,186.42322807362606
2019,19,0,1994,0,0.0,6870.026978111214,1994.0_0.0,164.91475508147775
2020,20,0,1994,0,0.0,8812.229678565627,1994.0_0.0,234.39912475210724
2021,21,0,1994,0,0.0,6977.594063949957,1994.0_0.0,169.24874090407874
2022,22,0,1994,0,0.0,8305.140839569402,1994.0_0.0,173.26457358112333
2023,23,0,1994,0,0.0,8362.970131421596,1994.0_0.0,218.1236220220627
2024,24,0,1994,0,0.0,10352.310590718713,1994.0_0.0,257.7580661548225
2025,25,0,1994,0,0.0,9273.367869207632,1994.0_0.0,231.79905813661856
2026,26,0,1994,0,0.0,8569.83519716841,1994.0_0.0,217.73869138727144
2027,27,0,1994,0,0.0,7171.632676985355,1994.0_0.0,165.2579469632818
2028,28,0,1994,0,0.0,7791.420669867766,1994.0_0.0,174.66775028538268
2029,29,0,1994,0,0.0,11986.26375684939,1994.0_0.0,312.0085319046243
2030,30,0,1994,0,0.0,10390.444683686172,1994.0_0.0,266.3797188705939
2031,31,0,1994,0,0.0,9054.206110087473,1994.0_0.0,243.47853628239565
2032,32,0,1994,0,0.0,8092.212733178344,1994.0_0.0,195.98386275646158
2033,33,0,1994,0,0.0,8579.179862905083,1994.0_0.0,212.99327803642183
2034,34,0,1994,0,0.0,7507.464819648968,1994.0_0.0,171.46885306933586
2035,35,0,1994,0,0.0,8218.977341430853,1994.0_0.0,191.19034001287733
2036,36,0,1994,0,0.0,9355.470827861272,1994.0_0.0,203.08751359414774
2037,37,0,1994,0,0.0,8523.80485165545,1994.0_0.0,204.12649859244277
2038,38,0,1994,0,0.0,6730.741239247403,1994.0_0.0,162.79938662621788
2039,39,0,1994,0,0.0,7018.797194516979,1994.0_0.0,186.20559876584508
2040,40,0,1994,0,0.0,9999.892655525355,1994.0_0.0,224.24020078851612
2041,41,0,1994,0,0.0,11220.125982735137,1994.0_0.0,275.4282544484377
2042,42,0,1994,0,0.0,6716.258822179436,1994.0_0.0,197.0211262253471
2043,43,0,1994,0,0.0,10079.201081569674,1994.0_0.0,227.95910377133157
2044,44,0,1994,0,0.0,5904.11638909832,1994.0_0.0,146.1379965340214
2045,45,0,1994,0,0.0,7945.704860073734,1994.0_0.0,208.64391731423564
2046,46,0,1994,0,0.0,8882.841118321212,1994.0_0.0,214.63424543097537
2047,47,0,1994,0,0.0,7492.0384842169915,1994.0_0.0,183.63991514038057
2048,48,0,1994,0,0.0,7774.969882372197,1994.0_0.0,189.37942807768002
2049,49,0,1994,0,0.0,9932.559574022558,1994.0_0.0,244.0047459274581
2050,50,0,1994,0,0.0,9749.74721882432,1994.0_0.0,244.73773344670062
2051,51,0,1994,0,0.0,8497.437499054871,1994.0_0.0,191.4548059154808
2052,52,0,1994,0,0.0,8577.949669300306,1994.0_0.0,199.49611569393392
2053,53,0,1994,0,0.0,6784.8414605025055,1994.0_0.0,175.4408384558114
2054,54,0,1994,0,0.0,7079.531543789652,1994.0_0.0,192.67401058866852
2055,55,0,1994,0,0.0,6963.235488207103,1994.0_0.0,190.56765194485078
2056,56,0,1994,0,0.0,9460.813343392432,1994.0_0.0,217.34367875317162
2057,57,0,1994,0,0.0,7953.959166669467,1994.0_0.0,191.47594409823407
2058,58,0,1994,0,0.0,7560.665272310524,1994.0_0.0,211.9736401461329
2059,59,0,1994,0,0.0,10846.780076723262,1994.0_0.0,277.2735708410946
2060,60,0,1994,0,0.0,8202.151436610311,1994.0_0.0,208.3854130256864
2061,61,0,1994,0,0.0,5835.519993841619,1994.0_0.0,164.03548620328996
2062,62,0,1994,0,0.0,8444.794347816733,1994.0_0.0,242.9880272159349
2063,63,0,1994,0,0.0,9431.29198233938,1994.0_0.0,240.86123265001027
2064,64,0,1994,0,0.0,9876.266234838047,1994.0_0.0,237.7984152308702
2065,65,0,1994,0,0.0,10902.805388105427,1994.0_0.0,251.65119975328903
2066,66,0,1994,0,0.0,9100.56420978314,1994.0_0.0,211.81152897800848
2067,67,0,1994,0,0.0,5222.7090643440915,1994.0_0.0,139.7769674935471
2068,68,0,1994,0,0.0,8025.689912007761,1994.0_0.0,189.18894576662487
2069,69,0,1994,0,0.0,7528.75534785784,1994.0_0.0,193.05978186454777
2070,70,0,1994,0,0.0,7433.805943985412,1994.0_0.0,175.4427572776617
2071,71,0,1994,0,0.0,9533.632736269527,1994.0_0.0,218.02793441022115
2072,72,0,1994,0,0.0,8640.199854307084,1994.0_0.0,212.23967147162293
2073,73,0,1994,0,0.0,5446.59827303837,1994.0_0.0,131.38958186234822
2074,74,0,1994,0,0.0,8329.382887426682,1994.0_0.0,214.20421334228718
2075,75,0,1994,0,0.0,7781.314875209438,1994.0_0.0,196.77087547852884
2076,76,0,1994,0,0.0,9093.509253563847,1994.0_0.0,226.41644003418963
2077,77,0,1994,0,0.0,8016.484297191654,1994.0_0.0,197.38415901055322
2078,78,0,1994,0,0.0,9515.974797814242,1994.0_0.0,225.91692767000163
2079,79,0,1994,0,0.0,8691.901564217917,1994.0_0.0,184.74812323665807
2080,80,0,1994,0,0.0,6456.839938223878,1994.0_0.0,170.3383672492538
2081,81,0,1994,0,0.0,5369.027265041507,1994.0_0.0,120.53376156493731
2082,82,0,1994,0,0.0,11016.03621535765,1994.0_0.0,251.18062667343744
2083,83,0,1994,0,0.0,6194.630913089301,1994.0_0.0,157.93929673616023
2084,84,0,1994,0,0.0,6812.355321052362,1994.0_0.0,168.01413396590488
2085,85,0,1994,0,0.0,10200.230488934007,1994.0_0.0,226.2817663469125
2086,86,0,1994,0,0.0,9284.15794600629,1994.0_0.0,233.40562639920392
2087,87,0,1994,0,0.0,8701.0702057778,1994.0_0.0,205.0959116610875
2088,88,0,1994,0,0.0,7534.789820506533,1994.0_0.0,171.52989549798045
2089,89,0,1994,0,0.0,6050.783130172106,1994.0_0.0,140.3214673633572
2090,90,0,1994,0,0.0,7613.740261642804,1994.0_0.0,183.3013038328337
2091,91,0,1994,0,0.0,8840.083563178576,1994.0_0.0,206.40191186240446
2092,92,0,1994,0,0.0,7114.164585414652,1994.0_0.0,180.46141599450212
2093,93,0,1994,0,0.0,9120.258310994082,1994.0_0.0,227.3911319697499
2094,94,0,1994,0,0.0,7014.053038987105,1994.0_0.0,198.38876046031857
2095,95,0,1994,0,0.0,7138.2623451558575,1994.0_0.0,165.2832293829473
2096,96,0,1994,0,0.0,8708.008072750592,1994.0_0.0,214.26903767053128
2097,97,0,1994,0,0.0,7631.3269796278755,1994.0_0.0,183.6299732545789
2098,98,0,1994,0,0.0,8576.513687451154,1994.0_0.0,203.59640931704013
2099,99,0,1994,0,0.0,5727.119293595156,1994.0_0.0,146.09562551257272
2100,100,0,1994,1,0.0,5829.9513190057305,1994.0_0.0,142.98837588817156
2101,101,0,1994,1,0.0,8465.119567019503,1994.0_0.0,202.66818350107405
2102,102,0,1994,1,0.0,8935.316737341469,1994.0_0.0,210.30738550265025
